d,x,regime,phi_a,phi_b,target_difference,theoretical_bound,representation_distance,indistinguishable
1.0,0.7134506408033354,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6001290967526867,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.49025711800940064,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7559692744334419,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8647693131039396,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8782127225733025,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.74220958377971,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5546801620039938,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.13226387804147488,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.054637333139272215,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8471425585027148,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.41417475019221817,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8159955098194414,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.25532141547635634,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9314839282301115,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5803536740897037,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.16057808325633105,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8085196289216001,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5195919303586216,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.614769128149063,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3467240960619664,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8738694721656846,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8768980984371233,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9426190194911324,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.11762990382534722,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.03590730176805246,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5292639486415975,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.03456627661583922,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.33123964606971623,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9462100436622727,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.883919432009695,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.206602639749909,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7004356166108925,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.2987045559516097,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8723432550569736,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.04872954790486239,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4183664237889042,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.04330574634974571,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.2277508176649099,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.20316868026963708,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5370325830982052,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7809305990709567,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.586432210198709,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5250904950416022,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4953333563000242,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6286607263860395,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4262885984918767,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9630091196168555,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.3472563717483239,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.12097876525694007,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.3797544670221964,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8092690605049111,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.514989824020978,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.03563477429771034,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.06790706752885267,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.11399133373762682,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9034141116908814,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.03693266424853525,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8023900279333802,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.30332077058887075,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.65565811811642,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.44551241129406716,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.18630459900989127,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8545851709413168,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8704090045858732,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8842770298225675,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.37084973350439254,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.301070576940242,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3768921766266313,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6600142485340506,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6612689553188362,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8293240255494574,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.2449057967075028,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7745749305068252,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4619195149725499,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6565658815214626,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8430084594333682,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.3351958301963558,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.32887026483899384,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.830543583804974,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6302570442964723,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7784696488506186,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4279548184801911,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9120793438807098,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.07583080840905687,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6550116994131285,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.13219114935368648,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8972825827465538,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.2896797115832579,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.4099059260200266,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.17836041025844174,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.25612427607838995,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4121547920740345,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6969316347102041,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6618327826471604,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5935810306368945,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.107613280944308,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.3709318872037015,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4162961281524351,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7819777882107342,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7553200969203957,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.08323407740455457,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6064435820788143,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.48612357931526695,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.284729981605103,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3058778108174631,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8678178717640825,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.01848727101563763,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.2276537482813017,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8052048965516636,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.3119805227243675,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5565122423765823,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6923098378931098,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.046267127149039355,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9434739060646882,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.22580205066451797,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5631620328276021,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.39505446160689317,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5552558292672138,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.40620545282353104,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.40441464633524693,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5382343899971982,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6115790685108822,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6776846008471311,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8182435444764,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6435235607786318,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.1627938536119744,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7961019877456432,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.34613121665971436,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.0477400764146827,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.3631160167695553,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.58863204247367,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.40008712849565065,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.19559149824914335,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9893605537964882,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.977908487846685,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9723573385014295,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.1391384004195173,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4887582780537536,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6770123231190006,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.2865175537241236,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.983998848406159,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9351387260434085,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.16034104875501876,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.07216292192203322,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7371418121535225,observational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.31049579472307687,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.0544783025156117,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.12781138912279855,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5299350613134177,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.38682739000250366,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.19045053559397296,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.70823724353804,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8590777916043291,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.16224522718974566,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8311837747437014,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8310538229127051,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6116406539533468,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.41945563763473737,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6204050729196233,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7189943149675428,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.33178555171797397,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9051423788519595,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.056915519521514746,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.649876102332339,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.3622554796800377,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.02757930366150152,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9062959550759366,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.08979263473561305,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5810436969343922,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.33351277528201106,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.50021045803603,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.647829676283949,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.2532301034366604,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.45731192417320954,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9656692799074889,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7956682782658702,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.870113418836362,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6471733576066463,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.12258281205750432,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7924659681337014,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9614538437044982,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.31204629970955255,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.14035420870731552,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.03808592435085645,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.031001603913969555,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8829243891653982,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.28145074654754487,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.17575530208529533,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5869151184415577,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5263150616207499,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.12658518870624014,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.05105663381821013,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8536492355351997,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5910251531573292,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7152698353286933,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.15599102732261771,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8452088463348866,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.214495034172401,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.4127483393911855,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4137604310991858,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.04633768978265618,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9049904282084853,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9468006466011301,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.2865572848647602,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.49246765247474134,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8039372838760315,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.23854233913248857,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.22877562371946514,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4592651872471767,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7334459835031455,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7849792272104572,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9963682238696876,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5255374282782288,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6189325177054181,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.2784174392851164,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5449187503356108,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5821306509718223,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8169298964431191,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6344540015152722,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.0679971724109083,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.4797205691252253,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7458717976560796,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8928117786822543,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.605839376454282,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.35641051629417264,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.07828174675552124,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.04802168304651522,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.08759571965009272,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4592879410994537,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4791975823807606,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.46088016473893445,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.13025123921138504,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9357666605760042,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7992196548412991,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.48812365962949245,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5577525197458773,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6607378978230116,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.47164107896492813,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.30950064143013334,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.006150742417380561,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4043130656082028,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9888145923654321,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5865227529641686,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9014214844330504,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.9072770127610534,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.22743319749475832,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.04912431712130805,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8282574348692169,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.00839759326178946,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4534342640622766,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.15866354285373863,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8471249917027401,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.4341712990684854,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5579245254168461,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8874979969348114,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.45878462494768923,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.22918533573857847,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7060350861125313,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.013691044061096669,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6679307363934819,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.47627692737809557,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8132460696686934,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4630246056374723,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.13159075331795367,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.628041926397312,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3175909861569175,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6452120471825318,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7997939791519331,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.399954880488093,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6150584205536416,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7551450057242699,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.34391080908622573,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.07539281140034193,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3337412174692349,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.11317642222437074,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.17109794556340163,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.5085950572324311,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.861384204995375,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3811822324470917,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.905392452819151,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8898059822179134,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.5763859333395975,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.964407319465105,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.26058124299304897,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.64549181166322,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.2977129604360824,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6066154207899217,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9409205436385051,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6764918378562408,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.4894497934337676,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.218689766073624,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9103464518063316,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.7634253391195944,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6469552796028921,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3471389638919997,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.1905422132180956,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.9280162454270979,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.21049316865814816,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.588180909994884,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.8884597191285108,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7217947798934423,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3866736219255136,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8417916323476329,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.04359429669335335,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6804354125476306,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7769751930153768,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.09688425474414486,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.4429915850273789,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.22557220497124408,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.8755892952698585,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.23036258171248747,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.366564605909824,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.6575705868014277,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.25114894519639175,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.44486449900321423,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.3562118114481079,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7738593471613402,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.23774158185681382,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.6244029760163261,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.12817241266453872,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.63694827377485,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.850989642710668,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.42520433839566185,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.42059323090714007,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7704036097936089,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.08334815590326605,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,-0.7997120578711134,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
1.0,0.852233204579931,representational_loss,-1.0,1.0,2.0,1.0,0.0,True
